District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Caste/Ethnicity,Gender,In number
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Koiri/Kushwaha,Female,80
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kayastha,Male,112
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kayastha,Female,100
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bangali,Male,173
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bangali,Female,30
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Rajput,Male,109
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Rajput,Female,43
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kurmi,Male,107
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kurmi,Female,40
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kumal,Male,98
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kumal,Female,44
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dhanuk,Male,78
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dhanuk,Female,54
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Sonar,Male,71
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Sonar,Female,53
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Sudhi,Male,59
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Sudhi,Female,59
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Chamar/Harijan/Ram,Male,89
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Chamar/Harijan/Ram,Female,12
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Haluwai,Male,54
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Haluwai,Female,31
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Baraee,Male,65
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Baraee,Female,20
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Thami,Male,40
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Thami,Female,37
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Lohar,Male,52
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Lohar,Female,22
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Badi,Male,48
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Badi,Female,25
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dhobi,Male,46
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dhobi,Female,24
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Brahmu/Baramo,Male,34
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Brahmu/Baramo,Female,33
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Mallaha,Male,44
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Mallaha,Female,19
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Tatma/Tatwa,Male,31
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Tatma/Tatwa,Female,19
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dusadh/Pasawan/Pasi,Male,42
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dusadh/Pasawan/Pasi,Female,4
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Rajbansi,Male,25
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Rajbansi,Female,18
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kumhar,Male,39
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kumhar,Female,1
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kewat,Male,22
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kewat,Female,17
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Sherpa,Male,20
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Sherpa,Female,18
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Badhaee,Male,26
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Badhaee,Female,11
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Nuniya,Male,28
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Nuniya,Female,7
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bin,Male,24
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bin,Female,11
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Lodh,Male,9
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Lodh,Female,25
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Chamling,Male,12
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Chamling,Female,22
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bhote,Male,14
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bhote,Female,16
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Gaderi/Bhedhar,Male,12
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Gaderi/Bhedhar,Female,11
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kahar,Male,6
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Kahar,Female,14
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Jhangad/Dhagar,Male,12
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Jhangad/Dhagar,Female,4
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Darai,Male,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Darai,Female,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Mali,Male,10
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Mali,Female,4
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Jirel,Male,9
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Jirel,Female,5
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bantar/Sardar,Male,4
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bantar/Sardar,Female,9
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Thakali,Male,6
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Thakali,Female,7
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Satar/Santhal,Male,4
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Satar/Santhal,Female,8
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dev,Male,7
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dev,Female,5
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dom,Male,4
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dom,Female,7
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bantaba,Male,6
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Bantaba,Female,5
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Others,Male,55
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Others,Female,48
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dalit Others,Male,315
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Dalit Others,Female,227
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Terai Others,Male,195
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Terai Others,Female,123
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Undefined Others,Male,24
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Undefined Others,Female,13
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Foreigner,Male,68
Makwanpur,Narayani,Hill,Central,2068/69,2011/12,Foreigner,Female,18
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Gurung,Male,1747
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Gurung,Female,1679
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Tamang,Male,429
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Tamang,Female,396
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Bhote,Male,234
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Bhote,Female,244
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Ghale,Male,212
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Ghale,Female,210
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Chhetree,Male,226
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Chhetree,Female,24
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Kami,Male,138
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Kami,Female,108
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Brahman - Hill,Male,207
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Brahman - Hill,Female,19
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Magar,Male,140
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Magar,Female,63
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Newar,Male,87
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Newar,Female,40
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Damai/Dholi,Male,49
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Damai/Dholi,Female,19
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Thakali,Male,31
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Thakali,Female,22
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Rai,Male,29
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Rai,Female,15
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Sherpa,Male,14
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Sherpa,Female,11
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Sarki,Male,19
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Sarki,Female,3
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Kumal,Male,16
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Kumal,Female,3
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Tharu,Male,15
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Tharu,Female,1
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Bote,Male,7
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Bote,Female,6
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Thakuri,Male,11
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Thakuri,Female,0
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Others,Male,50
Manang,Gandaki,Mountain,Western,2068/69,2011/12,Others,Female,14
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Brahman - Hill,Male,59115
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Brahman - Hill,Female,67080
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chhetree,Male,53769
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chhetree,Female,62246
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tharu,Male,29072
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tharu,Female,31494
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rai,Male,21992
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rai,Female,25965
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Musalman,Male,23342
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Musalman,Female,22408
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Limbu,Male,18421
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Limbu,Female,22350
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajbansi,Male,18364
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajbansi,Female,18784
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Newar,Male,14493
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Newar,Female,16153
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Musahar,Male,14641
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Musahar,Female,14222
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gangai,Male,13346
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gangai,Female,13384
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kewat,Male,12788
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kewat,Female,12676
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Magar,Male,11554
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Magar,Female,13572
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tamang,Male,10921
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tamang,Female,12815
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bantar/Sardar,Male,11263
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bantar/Sardar,Female,11273
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Yadav,Male,11409
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Yadav,Female,9958
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kami,Male,9148
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kami,Female,10558
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Satar/Santhal,Male,9533
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Satar/Santhal,Female,9789
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Teli,Male,8176
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Teli,Female,7522
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Khawas,Male,6068
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Khawas,Female,6671
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mallaha,Male,6458
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mallaha,Female,6070
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Damai/Dholi,Male,5593
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Damai/Dholi,Female,6607
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhanuk,Male,6217
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhanuk,Female,5646
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhimal,Male,5132
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhimal,Female,6326
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Marwadi,Male,4755
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Marwadi,Female,4446
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gurung,Male,3922
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gurung,Female,4637
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dusadh/Pasawan/Pasi,Male,3770
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dusadh/Pasawan/Pasi,Female,3655
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Haluwai,Male,3789
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Haluwai,Female,3605
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Nuniya,Male,3674
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Nuniya,Female,3582
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dashnami/Sanyasi,Male,3311
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dashnami/Sanyasi,Female,3808
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Majhi,Male,3240
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Majhi,Female,3480
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Jhangad/Dhagar,Male,3268
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Jhangad/Dhagar,Female,3426
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tajpuriya,Male,3162
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tajpuriya,Female,3379
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sudhi,Male,3325
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sudhi,Female,3135
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kathbaniyan,Male,3195
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kathbaniyan,Female,2880
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hajam/Thakur,Male,3141
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hajam/Thakur,Female,2905
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sarki,Male,2295
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sarki,Female,2614
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Koiri/Kushwaha,Male,2430
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Koiri/Kushwaha,Female,2100
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kayastha,Male,2031
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kayastha,Female,2008
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gharti/Bhujel,Male,1885
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gharti/Bhujel,Female,2094
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chamar/Harijan/Ram,Male,1923
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chamar/Harijan/Ram,Female,1860
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bangali,Male,1871
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bangali,Female,1612
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajput,Male,1636
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajput,Female,1438
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kalwar,Male,1361
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kalwar,Female,1211
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sonar,Male,1291
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sonar,Female,1272
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tatma/Tatwa,Male,1132
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Tatma/Tatwa,Female,1138
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Danuwar,Male,1037
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Danuwar,Female,1085
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sunuwar,Male,1041
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sunuwar,Female,970
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Brahman - Tarai,Male,1009
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Brahman - Tarai,Female,935
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Khatwe,Male,918
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Khatwe,Female,929
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kurmi,Male,899
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kurmi,Female,834
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Badhaee,Male,882
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Badhaee,Female,820
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thakuri,Male,739
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thakuri,Female,864
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sarbaria,Male,798
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sarbaria,Female,774
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bin,Male,745
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bin,Female,733
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kumal,Male,640
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kumal,Female,662
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhobi,Male,615
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhobi,Female,582
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dom,Male,588
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dom,Female,603
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajbhar,Male,597
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajbhar,Female,570
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Yakkha,Male,517
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Yakkha,Female,620
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Baraee,Male,568
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Baraee,Female,553
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Badi,Male,504
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Badi,Female,459
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kahar,Male,499
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kahar,Female,463
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Amat,Male,457
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Amat,Female,425
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Munda,Male,410
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Munda,Female,413
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Yamphu,Male,355
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Yamphu,Female,445
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Punjabi/Shikh,Male,411
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Punjabi/Shikh,Female,387
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bantaba,Male,332
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bantaba,Female,381
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kumhar,Male,344
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kumhar,Female,302
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lohar,Male,325
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lohar,Female,300
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sherpa,Male,313
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sherpa,Female,291
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kulung,Male,269
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kulung,Female,326
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chamling,Male,227
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chamling,Female,272
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gaderi/Bhedhar,Male,226
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Gaderi/Bhedhar,Female,197
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dev,Male,216
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dev,Female,180
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kamar,Male,156
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kamar,Female,142
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pattharkatta/Kushwadiya,Male,120
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pattharkatta/Kushwadiya,Female,151
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chepang/Praja,Male,121
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Chepang/Praja,Female,113
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mali,Male,110
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mali,Female,115
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thami,Male,83
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thami,Female,95
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bhote,Male,83
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bhote,Female,94
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sampang,Male,72
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Sampang,Female,85
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Brahmu/Baramo,Male,76
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Brahmu/Baramo,Female,73
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Halkhor,Male,72
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Halkhor,Female,75
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thakali,Male,46
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thakali,Female,90
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajdhob,Male,83
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Rajdhob,Female,49
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thulung,Male,62
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Thulung,Female,66
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Koche,Male,65
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Koche,Female,53
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Nurang,Male,52
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Nurang,Female,56
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Ghale,Male,48
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Ghale,Female,54
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhunia,Male,39
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhunia,Female,51
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kanu,Male,47
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kanu,Female,38
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Aathpariya,Male,33
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Aathpariya,Female,45
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Byasi/Sauka,Male,39
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Byasi/Sauka,Female,37
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Khaling,Male,34
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Khaling,Female,38
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mewahang,Male,25
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Mewahang,Female,30
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Meche,Male,32
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Meche,Female,22
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bahing,Male,26
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Bahing,Female,23
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kusunda,Male,21
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kusunda,Female,20
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Loharung,Male,15
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Loharung,Female,19
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hyolmo,Male,10
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Hyolmo,Female,23
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Natuwa,Male,12
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Natuwa,Female,19
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lhomi,Male,12
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lhomi,Female,14
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lodh,Male,9
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lodh,Female,13
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Darai,Male,12
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Darai,Female,10
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pahari,Male,9
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Pahari,Female,13
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kalar,Male,12
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Kalar,Female,9
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lepcha,Male,7
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Lepcha,Female,7
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Raji,Male,6
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Raji,Female,6
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhandi,Male,6
Morang,Kosi,Terai,Eastern,2068/69,2011/12,Dhandi,Female,5
