District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Language,Value
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Danuwar,50
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Danuwar,66
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Limbu,63
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Limbu,43
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Sunuwar,33
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Sunuwar,30
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Gurung,24
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Gurung,29
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Bajjika,19
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Bajjika,15
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Uranw/Urau,18
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Uranw/Urau,12
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Chamling,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Chamling,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Rajsthani,8
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Rajsthani,7
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Rajbanshi,10
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Rajbanshi,3
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Chepang,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Chepang,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Yakkha,2
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Yakkha,9
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,Others,43
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,Others,40
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Male,No Second Language,136283
Siraha,Sagarmatha,Terai,Eastern,2068/69,2011/12,Female,No Second Language,164521
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Nepali,28921
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Nepali,30428
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Sherpa,964
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Sherpa,982
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Bantawa,204
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Bantawa,245
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Kulung,170
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Kulung,192
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Khaling,94
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Khaling,106
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Nachhiring,54
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Nachhiring,50
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Rai,58
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Rai,43
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Thulung,47
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Thulung,49
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,English,62
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,English,21
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Tamang,19
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Tamang,33
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Hindi,38
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Hindi,2
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Limbu,17
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Limbu,14
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Maithili,10
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Maithili,7
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,Others,33
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,Others,39
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Male,No Second Language,20509
Solukhumbu,Sagarmatha,Mountain,Eastern,2068/69,2011/12,Female,No Second Language,22475
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Nepali,173726
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Nepali,171181
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Maithili,21854
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Maithili,23301
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Hindi,8506
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Hindi,7856
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Tharu,5984
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Tharu,6496
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,English,1409
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,English,949
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Bantawa,1031
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Bantawa,1170
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Rai,913
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Rai,1071
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Urdu,808
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Urdu,838
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Bangla,743
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Bangla,716
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Limbu,580
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Limbu,651
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Chamling,395
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Chamling,500
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Magar,418
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Magar,475
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Tamang,369
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Tamang,423
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Newari,393
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Newari,394
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Bahing,200
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Bahing,214
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Gurung,201
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Gurung,194
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Bhojpuri,191
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Bhojpuri,172
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Sampang,150
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Sampang,202
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Thulung,144
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Thulung,165
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Uranw/Urau,115
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Uranw/Urau,140
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Dumi,110
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Dumi,137
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Kulung,95
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Kulung,136
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Yakkha,86
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Yakkha,116
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Rajbanshi,76
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Rajbanshi,81
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Nachhiring,57
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Nachhiring,84
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Avadhi,51
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Avadhi,47
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Sanskrit,70
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Sanskrit,22
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Magahi,31
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Magahi,59
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Rajsthani,44
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Rajsthani,43
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Khaling,30
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Khaling,50
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Jero/Jerung,31
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Jero/Jerung,40
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Majhi,27
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Majhi,40
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Koyee,22
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Koyee,35
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Puma,21
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Puma,32
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Dungmali,28
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Dungmali,25
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Bhujel,25
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Bhujel,20
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Bajjika,20
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Bajjika,24
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Sunuwar,14
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Sunuwar,26
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Sherpa,19
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Sherpa,20
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Lohorung,15
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Lohorung,19
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Mewahang,13
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Mewahang,15
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Danuwar,9
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Danuwar,11
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Yamphu/Yamphe,4
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Yamphu/Yamphe,16
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Chepang,9
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Chepang,9
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Santhali,7
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Santhali,9
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Dhimal,6
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Dhimal,10
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Assami,6
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Assami,7
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Tibetan,6
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Tibetan,6
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,Others,103
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,Others,106
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Male,No Second Language,152064
Sunsari,Kosi,Terai,Eastern,2068/69,2011/12,Female,No Second Language,173905
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Nepali,15699
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Nepali,15848
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Magar,397
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Magar,398
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Hindi,279
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Hindi,110
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Tharu,110
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Tharu,92
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,English,114
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,English,50
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Gurung,25
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Gurung,30
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Maithili,13
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Maithili,22
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Bhojpuri,11
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Bhojpuri,14
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Newari,16
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Newari,5
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Urdu,10
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Urdu,10
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,Others,33
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,Others,24
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Male,No Second Language,152714
Surkhet,Bheri,Hill,Mid-Western,2068/69,2011/12,Female,No Second Language,164780
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Nepali,29687
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Nepali,37981
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Magar,844
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Magar,1005
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Gurung,481
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Gurung,606
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Newari,126
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Newari,170
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,English,91
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,English,39
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Hindi,71
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Hindi,36
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Bhujel,37
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Bhujel,41
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Urdu,31
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Urdu,36
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Maithili,12
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Maithili,34
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Bhojpuri,29
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Bhojpuri,8
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Tharu,28
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Tharu,8
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Limbu,12
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Limbu,13
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Tamang,8
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Tamang,7
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Thakali,6
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Thakali,7
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Sanskrit,10
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Sanskrit,1
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,Others,21
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,Others,18
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Male,No Second Language,94339
Syangja,Gandaki,Hill,Western,2068/69,2011/12,Female,No Second Language,123305
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Nepali,50239
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Nepali,63921
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Magar,947
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Magar,1040
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Gurung,723
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Gurung,903
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Newari,349
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Newari,427
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Khash,223
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Khash,272
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,English,258
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,English,153
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Hindi,250
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Hindi,103
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Tamang,134
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Tamang,214
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Urdu,137
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Urdu,187
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Sanskrit,194
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Sanskrit,2
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Bhojpuri,63
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Bhojpuri,28
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Tharu,37
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Tharu,8
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Limbu,20
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Limbu,19
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Bhujel,17
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Bhujel,17
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Maithili,17
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Maithili,16
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Dura,17
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Dura,16
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Darai,14
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Darai,15
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Rajbanshi,7
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Rajbanshi,7
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,Others,39
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,Others,26
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Male,No Second Language,89725
Tanahu,Gandaki,Hill,Western,2068/69,2011/12,Female,No Second Language,112504
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Nepali,35368
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Nepali,39321
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Limbu,1183
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Limbu,1297
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Sherpa,87
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Sherpa,76
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Rai,79
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Rai,73
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Tamang,59
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Tamang,59
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Gurung,50
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Gurung,59
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,English,47
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,English,23
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Magar,19
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Magar,23
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Hindi,32
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Hindi,6
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Sanskrit,24
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Sanskrit,11
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Maithili,24
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Maithili,4
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Newari,12
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Newari,12
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Khaling,6
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Khaling,9
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,Others,48
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,Others,26
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Male,No Second Language,23514
Taplejung,Mechi,Mountain,Eastern,2068/69,2011/12,Female,No Second Language,25910
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Nepali,22063
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Nepali,25410
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Limbu,476
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Limbu,562
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Bantawa,449
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Bantawa,548
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,English,280
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,English,155
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Gurung,125
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Gurung,145
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Tamang,106
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Tamang,145
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Khash,101
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Khash,139
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Sanskrit,131
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Sanskrit,91
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Hindi,112
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Hindi,26
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Rai,40
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Rai,46
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Kulung,43
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Kulung,37
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Magar,43
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Magar,36
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Newari,36
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Newari,35
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Sherpa,27
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Sherpa,38
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Bhujel,20
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Bhujel,19
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Rajbanshi,9
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Rajbanshi,11
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Maithili,12
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Maithili,6
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Tilung,4
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Tilung,7
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,Others,41
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,Others,18
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Male,No Second Language,23033
Terhathum,Kosi,Hill,Eastern,2068/69,2011/12,Female,No Second Language,26952
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Nepali,64463
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Nepali,71432
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Magar,778
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Magar,887
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Tharu,677
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Tharu,692
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Rai,489
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Rai,571
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,English,473
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,English,369
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Chamling,261
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Chamling,336
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Tamang,229
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Female,Tamang,272
Udayapur,Sagarmatha,Hill,Eastern,2068/69,2011/12,Male,Bantawa,189
