District,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Gender,Age-Group,Indicator,Value
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,45 - 49 Years,Length of stay not stated,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,1-5 years,23
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,6-10 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,More than 10 years,54
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,50 - 54 Years,Length of stay not stated,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,1-5 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,6-10 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,More than 10 years,92
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,55 - 59 Years,Length of stay not stated,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,1-5 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,6-10 years,9
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,More than 10 years,54
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,60 - 64 Years,Length of stay not stated,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,1-5 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,6-10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,More than 10 years,57
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,65 - 69 Years,Length of stay not stated,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,1-5 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,6-10 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,More than 10 years,24
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,70 - 74 Years,Length of stay not stated,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,1-5 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,6-10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,More than 10 years,24
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Male,75+ Years,Length of stay not stated,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Less than 1 year,17
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,1-5 years,17
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,6-10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,More than 10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,00 - 04 Years,Length of stay not stated,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,Less than 1 year,24
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,1-5 years,112
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,6-10 years,24
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,17
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,1-5 years,91
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,6-10 years,50
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,254
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,1-5 years,468
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,6-10 years,79
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,40
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,71
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,162
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,1-5 years,1115
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,6-10 years,460
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,48
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,153
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,83
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,1-5 years,390
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,6-10 years,870
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,406
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,166
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,25
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,1-5 years,82
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,6-10 years,230
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,871
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,132
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,1-5 years,55
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,6-10 years,79
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,1019
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,87
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,1-5 years,62
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,6-10 years,47
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,1003
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,85
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,1-5 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,6-10 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,833
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,54
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,1-5 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,6-10 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,790
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,49
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,1-5 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,6-10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,631
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,97
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,1-5 years,25
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,6-10 years,33
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,More than 10 years,641
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,60 - 64 Years,Length of stay not stated,42
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,1-5 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,6-10 years,8
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,More than 10 years,407
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,65 - 69 Years,Length of stay not stated,47
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,1-5 years,16
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,6-10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,More than 10 years,230
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,70 - 74 Years,Length of stay not stated,41
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,Less than 1 year,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,1-5 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,6-10 years,0
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,More than 10 years,349
Gulmi,Lumbini,Hill,Western,2068/69,2011/12,Female,75+ Years,Length of stay not stated,8
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 04 Years,Less than 1 year,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 04 Years,1-5 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 04 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 04 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,00 - 04 Years,Length of stay not stated,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 09 Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 09 Years,1-5 years,5
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 09 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 09 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,05 - 09 Years,Length of stay not stated,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,10 - 14 Years,Less than 1 year,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,10 - 14 Years,1-5 years,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,10 - 14 Years,6-10 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,10 - 14 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,10 - 14 Years,Length of stay not stated,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 19 Years,Less than 1 year,5
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 19 Years,1-5 years,13
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 19 Years,6-10 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 19 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,15 - 19 Years,Length of stay not stated,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,20 - 24 Years,Less than 1 year,15
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,20 - 24 Years,1-5 years,26
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,20 - 24 Years,6-10 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,20 - 24 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,20 - 24 Years,Length of stay not stated,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,25 - 29 Years,Less than 1 year,18
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,25 - 29 Years,1-5 years,48
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,25 - 29 Years,6-10 years,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,25 - 29 Years,More than 10 years,6
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,25 - 29 Years,Length of stay not stated,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,30 - 34 Years,Less than 1 year,11
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,30 - 34 Years,1-5 years,40
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,30 - 34 Years,6-10 years,7
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,30 - 34 Years,More than 10 years,7
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,30 - 34 Years,Length of stay not stated,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,35 - 39 Years,Less than 1 year,5
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,35 - 39 Years,1-5 years,30
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,35 - 39 Years,6-10 years,14
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,35 - 39 Years,More than 10 years,11
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,35 - 39 Years,Length of stay not stated,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,40 - 44 Years,Less than 1 year,8
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,40 - 44 Years,1-5 years,20
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,40 - 44 Years,6-10 years,5
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,40 - 44 Years,More than 10 years,34
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,40 - 44 Years,Length of stay not stated,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,45 - 49 Years,Less than 1 year,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,45 - 49 Years,1-5 years,12
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,45 - 49 Years,6-10 years,7
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,45 - 49 Years,More than 10 years,27
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,45 - 49 Years,Length of stay not stated,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,50 - 54 Years,Less than 1 year,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,50 - 54 Years,1-5 years,11
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,50 - 54 Years,6-10 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,50 - 54 Years,More than 10 years,27
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,50 - 54 Years,Length of stay not stated,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,55 - 59 Years,Less than 1 year,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,55 - 59 Years,1-5 years,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,55 - 59 Years,6-10 years,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,55 - 59 Years,More than 10 years,7
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,55 - 59 Years,Length of stay not stated,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60 - 64 Years,Less than 1 year,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60 - 64 Years,1-5 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60 - 64 Years,6-10 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60 - 64 Years,More than 10 years,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,60 - 64 Years,Length of stay not stated,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,65 - 69 Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,65 - 69 Years,1-5 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,65 - 69 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,65 - 69 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,65 - 69 Years,Length of stay not stated,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,70 - 74 Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,70 - 74 Years,1-5 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,70 - 74 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,70 - 74 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,70 - 74 Years,Length of stay not stated,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,75+ Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,75+ Years,1-5 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,75+ Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,75+ Years,More than 10 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Male,75+ Years,Length of stay not stated,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 04 Years,Less than 1 year,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 04 Years,1-5 years,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 04 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 04 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,00 - 04 Years,Length of stay not stated,8
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 09 Years,Less than 1 year,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 09 Years,1-5 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 09 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 09 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,05 - 09 Years,Length of stay not stated,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,10 - 14 Years,Less than 1 year,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,10 - 14 Years,1-5 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,10 - 14 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,10 - 14 Years,More than 10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,10 - 14 Years,Length of stay not stated,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 19 Years,Less than 1 year,16
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 19 Years,1-5 years,46
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 19 Years,6-10 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 19 Years,More than 10 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,15 - 19 Years,Length of stay not stated,5
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,20 - 24 Years,Less than 1 year,13
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,20 - 24 Years,1-5 years,108
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,20 - 24 Years,6-10 years,46
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,20 - 24 Years,More than 10 years,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,20 - 24 Years,Length of stay not stated,21
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,25 - 29 Years,Less than 1 year,14
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,25 - 29 Years,1-5 years,36
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,25 - 29 Years,6-10 years,50
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,25 - 29 Years,More than 10 years,37
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,25 - 29 Years,Length of stay not stated,11
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,30 - 34 Years,Less than 1 year,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,30 - 34 Years,1-5 years,7
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,30 - 34 Years,6-10 years,26
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,30 - 34 Years,More than 10 years,100
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,30 - 34 Years,Length of stay not stated,8
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,35 - 39 Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,35 - 39 Years,1-5 years,4
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,35 - 39 Years,6-10 years,8
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,35 - 39 Years,More than 10 years,112
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,35 - 39 Years,Length of stay not stated,9
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,40 - 44 Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,40 - 44 Years,1-5 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,40 - 44 Years,6-10 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,40 - 44 Years,More than 10 years,83
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,40 - 44 Years,Length of stay not stated,18
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,45 - 49 Years,Less than 1 year,3
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,45 - 49 Years,1-5 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,45 - 49 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,45 - 49 Years,More than 10 years,83
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,45 - 49 Years,Length of stay not stated,15
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,50 - 54 Years,Less than 1 year,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,50 - 54 Years,1-5 years,2
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,50 - 54 Years,6-10 years,1
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,50 - 54 Years,More than 10 years,55
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,50 - 54 Years,Length of stay not stated,9
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,55 - 59 Years,Less than 1 year,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,55 - 59 Years,1-5 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,55 - 59 Years,6-10 years,0
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,55 - 59 Years,More than 10 years,36
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,55 - 59 Years,Length of stay not stated,7
Humla,Karnali,Mountain,Mid-Western,2068/69,2011/12,Female,60 - 64 Years,Less than 1 year,1
